what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1336411067639
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1336411067640
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1336411067642
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1336411067644
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1336411067646
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1336411067648
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1336411067649
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1336411067651
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1336411067652
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1336411067656
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1336411067658
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1336411067660
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1336411067662
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1336411067664
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1336411067666
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1336411067667
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1336411067670
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1336411067672
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1336411067672
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1336411067674
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1336411067676
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1336411067678
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1336411067680
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1336411067682
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1336411067685
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1336411067687
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1336411067689
os,sysinfo,,,"win32",1336411067696
arch,sysinfo,,,"x86_64",1336411067696
ws,sysinfo,,,"win32",1336411067696
locale,sysinfo,,,"en_IN",1336411067696
processors,sysinfo,,,"2",1336411067696
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1336411067696
java.runtime.version,sysinfo,,,"1.6.0_17-b04",1336411067696
java.specification.name,sysinfo,,,"Java Platform API Specification",1336411067696
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1336411067697
java.specification.version,sysinfo,,,"1.6",1336411067697
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1336411067697
java.version,sysinfo,,,"1.6.0_17",1336411067697
java.vm.info,sysinfo,,,"mixed mode",1336411067697
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1336411067697
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1336411067697
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1336411067697
java.vm.specification.version,sysinfo,,,"1.0",1336411067697
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1336411067697
java.vm.version,sysinfo,,,"14.3-b01",1336411067697
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1336411068036
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1336411069088
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1336411069289
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1336411069423
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1336411069423
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1336411069441
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1336411069464
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1336411069470
error,log,,,"DDMS files not found: C:\\Dev\\JavaDev\\eclipse\\platform-tools\\adb.exe C:\\Dev\\JavaDev\\eclipse\\tools\\hprof-conv.exe C:\\Dev\\JavaDev\\eclipse\\tools\\traceview.bat ",1336411069533
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1336411069548
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336411069727
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1336411069882
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1336411070868
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1336411070884
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336411072463
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1336411086005
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1336411086040
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1336411086224
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336411091741
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1336411091785
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1336411091808
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1336411093134
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1336411095800
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1336411095802
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336411102008
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1336411114237
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1336411114686
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1336411114867
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336411116289
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336411117801
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336411118116
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1336411118537
activated,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1336411123527
